id,p_ship
17a0a7a0b.jpg,0.52127695
4d5580f9a.jpg,0.9978806
f86348f1e.jpg,0.92328316
025325546.jpg,0.00035935183
cb7499731.jpg,0.67527676
2f5eb2fb0.jpg,0.00042625482
5d8917055.jpg,9.690251e-05
e2650990f.jpg,0.09155091
9ba84813f.jpg,0.0020648448
24b1a5b14.jpg,0.0012444013
5d53cb501.jpg,0.0011641018
7daec8b5a.jpg,0.00020350874
6e754bfd6.jpg,0.00077967206
2fabf9b15.jpg,0.21061295
770a3f914.jpg,0.0005103646
541cab7da.jpg,0.99847955
7c8aca9e0.jpg,1.63546e-08
5eb7a4f42.jpg,0.013119084
99ae1727a.jpg,1.5025869e-08
37c1691ff.jpg,6.8198583e-06
c590f2f52.jpg,0.00017637391
a4b8721f4.jpg,0.9985679
2d7c4987d.jpg,0.0018776957
b728556e8.jpg,0.00033569272
6905e3764.jpg,0.001189619
5d633f374.jpg,0.00073921
29cc37e8e.jpg,0.010582077
06c42c99c.jpg,0.00082975236
76626377a.jpg,0.9962054
b889d7c82.jpg,1.2215706e-05
a3bf54e7c.jpg,0.02181134
03531443a.jpg,0.0033765468
a292164a7.jpg,0.8425587
22c2fd123.jpg,1.5787538e-05
85f92ee9d.jpg,0.58684295
cacd83d6b.jpg,0.00030943783
a4a4580d2.jpg,5.5811605e-11
b71707f9b.jpg,0.0001910847
bad4c1048.jpg,0.009355008
9e2fcd990.jpg,0.008853782
77ff2e68d.jpg,5.78187e-06
f9a70f711.jpg,0.002765534
7e99ab3c5.jpg,0.0068805325
53d05ce44.jpg,0.058638334
87bec7452.jpg,0.0017624958
afb667e88.jpg,0.003740119
926a9b2bd.jpg,0.00681226
f6fbe5881.jpg,1.12342e-06
a72729193.jpg,0.0011670314
021f5a5c2.jpg,0.00033674156
d37d78049.jpg,0.0004025705
5220db245.jpg,1.3402467e-05
69b2a1f18.jpg,0.0005404832
ce2e07730.jpg,0.0075523523
d8d1f1f2d.jpg,0.8746221
a70ac1e69.jpg,0.001999132
7f68d842c.jpg,5.448072e-06
d0cdc86ca.jpg,1.6510605e-10
f4e8b2d4a.jpg,0.0033489221
efd337f5e.jpg,0.003272243
6bd76a8cf.jpg,0.0005450052
72952a1a9.jpg,8.527986e-06
174862c5a.jpg,0.0011484178
c2efd2c6b.jpg,0.0002004794
cc97a7dfb.jpg,0.9783247
86767b687.jpg,0.0028348628
5ae94d428.jpg,0.0013139381
5fac762f0.jpg,1.43268435e-05
c8c29273b.jpg,0.9997859
f171b1f7f.jpg,0.0029342102
90a50293e.jpg,0.028977782
634bdf9cf.jpg,0.00010727512
06d405fde.jpg,0.0006916588
bddb12050.jpg,0.00265857
4c4fb0ab7.jpg,1.2373965e-06
b3e65f6ef.jpg,0.00022116676
99be66aa2.jpg,1.916277e-05
9e748c24e.jpg,0.00097276544
1bb935b10.jpg,0.003961142
ae41e044b.jpg,0.9743201
9f923ea4a.jpg,0.0006828534
55f66187f.jpg,0.0159007
944f5d42f.jpg,1.4885857e-05
b0280ff5e.jpg,0.00406443
880c54fa1.jpg,0.0023705147
cfd5c143c.jpg,0.01010362
192ecb820.jpg,0.000187666
74faa95c2.jpg,0.99652135
367f7c12a.jpg,5.4459783e-06
3e6d4d8ff.jpg,0.0003580939
a05162859.jpg,0.00078752084
4ce8c66d4.jpg,5.9937167e-05
14c3afe87.jpg,0.018398134
514b208bc.jpg,0.008771713
8569fa360.jpg,1.3387398e-08
e3eee860c.jpg,7.495103e-11
5f2bd1cbb.jpg,0.00020180565
47ad97adb.jpg,0.016915837
cd02ad8db.jpg,0.00010107614
504ef998b.jpg,7.731513e-05
eb1b88daf.jpg,0.9999924
741c95baf.jpg,0.0034225804
522df0e26.jpg,0.0014164672
8dc3ae47e.jpg,0.66421133
16df9d440.jpg,0.99977446
1c52a9b96.jpg,0.00090257765
1dc936bbf.jpg,0.0
fc7f897b2.jpg,1.1796741e-06
d4aa6c074.jpg,0.00044822163
c081bec1e.jpg,0.036803577
86e69bcbc.jpg,0.0040033082
dc53495fb.jpg,0.00017764742
f93a36150.jpg,0.10978615
fd1ab4a52.jpg,0.0001955296
6d44d2cc1.jpg,0.00033827318
71afdaac5.jpg,0.004991855
b5367fbec.jpg,0.00016807551
e4f7c46e3.jpg,0.0032882725
2bda93f48.jpg,0.07074047
15fa2f3a5.jpg,0.0009416271
5010febe7.jpg,0.99993515
02b889b32.jpg,0.001531816
edb6c9a61.jpg,0.0002606732
9027a5aec.jpg,0.0004018463
fb8cd744e.jpg,8.132775e-06
d64ca0b79.jpg,0.0066783302
508fe6838.jpg,0.013954609
1a17d8edd.jpg,0.0027385447
095b4e386.jpg,8.513205e-08
5e141965c.jpg,0.004564761
aaf54ae3c.jpg,0.002703192
3b7171965.jpg,9.205897e-05
fec5a3720.jpg,0.00020157176
6449acd02.jpg,0.74777955
bc9f5f751.jpg,4.808207e-05
fa21cc064.jpg,0.0010480189
b717fa0c8.jpg,0.99862957
a3c3b1c76.jpg,0.00014520054
873fd5666.jpg,7.1708577e-09
7843c6571.jpg,0.004155008
c2c84dcc1.jpg,0.00032656666
fa519d70e.jpg,0.011750079
8386205d3.jpg,5.0723218e-05
5e7d73b35.jpg,0.0004950918
388e1d48a.jpg,7.468797e-05
8111a4972.jpg,0.0029638472
9521edecb.jpg,0.0009793343
16479321f.jpg,0.011442969
ccfb404c0.jpg,0.010538093
a2fdb0cd6.jpg,0.06642311
3b028fd30.jpg,0.0001341173
ba20ad242.jpg,0.00023418173
de66a1e07.jpg,0.000996748
65f785744.jpg,0.00093693956
d61768853.jpg,0.0011902316
b026c0c17.jpg,0.0066860477
fe3c681b0.jpg,1.1762494e-05
a9117e1d4.jpg,0.00022034948
ebdb0c51d.jpg,0.0018008652
45042e6ba.jpg,8.9725145e-06
15fa3032b.jpg,0.091046
9c1f37150.jpg,0.99938077
9c580b5f4.jpg,0.01642389
5c3d45809.jpg,0.00044638244
6b02b9b99.jpg,0.0013266096
bec874660.jpg,0.010816342
6ae53e99b.jpg,0.041991297
274164a6b.jpg,0.0002500714
4db7a96c8.jpg,1.4680197e-05
82656c85f.jpg,0.9997921
8df494843.jpg,2.616474e-05
316c013b7.jpg,2.4133851e-05
589c7d0e8.jpg,0.9989172
c8dad6539.jpg,0.010469601
3d74f6ceb.jpg,0.008962027
9728da311.jpg,0.9922873
2979f7987.jpg,7.585856e-05
5677b9760.jpg,5.5297143e-08
3771ad204.jpg,7.2608812e-09
0e0468975.jpg,0.0015772738
c0f2250a2.jpg,0.0051205363
49a45cf0d.jpg,1.8274191e-05
ed444526a.jpg,5.645001e-05
d0cedbb52.jpg,0.0002509223
efa532cf2.jpg,0.00037150463
478b8d691.jpg,0.9924351
4f7ab3fa4.jpg,2.575036e-06
cccabe992.jpg,0.9990594
dcb3660c4.jpg,0.0017542078
164a3a55c.jpg,0.0015708737
2b23e96a3.jpg,0.0010244345
787fcae1f.jpg,0.0134641975
2c9ef0803.jpg,0.024454085
12f8ff047.jpg,1.5921545e-07
de9200b53.jpg,0.0020111718
9b8fcd085.jpg,0.00084836804
0697e0958.jpg,0.9957545
3b250499b.jpg,0.0056978688
0a12ccdc4.jpg,0.00091053935
c253a2c0f.jpg,0.99661994
67836ea43.jpg,0.99984646
dc1f0561b.jpg,0.90418357
3d0b4ba19.jpg,0.0027416125
eb162b659.jpg,0.0021785982
010396a0e.jpg,0.9999552
b40ad5a06.jpg,0.00019874063
e41341e4c.jpg,0.004007619
9e6ed220c.jpg,0.0043418095
8dfa0677e.jpg,0.0036142585
30ad458c1.jpg,0.001164285
886303538.jpg,0.5080463
b9e5d1bd2.jpg,0.9989153
0b41fcb8b.jpg,0.00043174272
d6cd7c10d.jpg,0.9833075
94ddc2714.jpg,8.682496e-06
2bf7ce62d.jpg,0.01951254
8677da6ec.jpg,0.0048771044
ffd12ac28.jpg,0.0070989984
31e88855d.jpg,0.00032975947
798da0bc2.jpg,0.98215693
b04521ba5.jpg,0.0063766837
7524b194f.jpg,0.0034109605
2e3857031.jpg,0.0036167654
a6fe8990e.jpg,0.006180653
420088a9d.jpg,0.0066654934
15640dff0.jpg,1.2509617e-05
64470822e.jpg,1.1255686e-05
5318fed8a.jpg,9.437465e-05
34e049abb.jpg,0.009645397
97a4a17a2.jpg,0.0005538307
ac3924f82.jpg,0.002089089
43c6b4b7c.jpg,0.0001597372
61a726151.jpg,0.00022693494
ced5b1ac6.jpg,0.0017855365
9f66ef0ff.jpg,0.0021097974
0c96b18c1.jpg,9.2931305e-06
11d454e0e.jpg,0.024179231
10639c66f.jpg,0.9993355
4afa68f53.jpg,0.00084055506
186504a98.jpg,0.0011206557
9dd944379.jpg,5.046869e-05
1dbc09007.jpg,0.9998703
a47df769a.jpg,0.0010583485
a97f35188.jpg,0.26295266
56df9cfaf.jpg,1.0692182e-06
26659ad5f.jpg,0.0017277237
17aba4c26.jpg,0.9998379
6bb4a870e.jpg,0.0018635045
430c32f2b.jpg,0.005370408
808628d7c.jpg,0.890677
1e1553c6c.jpg,0.0011997916
3081e1ec5.jpg,0.008777461
85e26a298.jpg,0.009135459
9736505aa.jpg,0.0028534345
73f1851c0.jpg,0.010741148
a94e8576c.jpg,2.4611023e-05
885f778bc.jpg,0.0009115011
90700c4ba.jpg,0.0012993884
20969f09d.jpg,0.0011767376
cd297de45.jpg,0.0020602422
04d78ba5c.jpg,1.1973785e-06
cee15726d.jpg,0.0072344793
a4a10d591.jpg,7.317031e-06
74f0adf22.jpg,0.0008067782
da878c491.jpg,0.00019371587
9fba67ce8.jpg,0.04304125
3deb01723.jpg,4.476528e-08
bf53b7378.jpg,0.0032968149
614ed611c.jpg,0.033150025
66d82142e.jpg,0.0048942813
acc0a524f.jpg,0.001785528
e716a6473.jpg,0.84855986
a89bec4db.jpg,1.3853473e-07
bbd821cbc.jpg,0.0076260488
5723e7a6b.jpg,0.0003354025
0f6062760.jpg,2.9415212e-06
1ecb79a1a.jpg,0.0004448258
7f173ec20.jpg,1.6265978e-05
898987531.jpg,0.0038287423
07bd950b8.jpg,6.977985e-08
1b50d853e.jpg,0.00048121708
035aa060b.jpg,0.0020949845
5cff141f4.jpg,0.026759995
5431f298a.jpg,1.746022e-05
59eb72344.jpg,1.1076069e-07
1822a0a47.jpg,2.0157051e-05
83cec7467.jpg,0.0035750633
73d463854.jpg,0.0036315303
a8d5c7294.jpg,0.010444041
2c1d4401b.jpg,0.00070624694
ed7162cc9.jpg,0.0001559237
e70e8248b.jpg,0.0029971257
1a4e43a85.jpg,0.00015203367
3d57aa990.jpg,0.3135277
88d4588c4.jpg,0.999219
a19e08042.jpg,0.8862526
ed519158a.jpg,0.0014478206
0546baefb.jpg,0.98695785
f9fff8555.jpg,0.00011114369
8e4bcb4ae.jpg,1.2583298e-05
76b910432.jpg,0.0028468063
a85a9056e.jpg,0.028267423
f7f207779.jpg,2.3899988e-06
23f853d72.jpg,0.0011283329
6cae366cc.jpg,0.010421744
715934875.jpg,0.004343756
b2d7131e8.jpg,0.028187344
574cdd879.jpg,0.00016521492
a4e7ef102.jpg,0.0038294361
4e0bde89b.jpg,1.9414456e-06
77624fdc6.jpg,0.00056418503
252b8174f.jpg,3.6791723e-09
a0ae710ce.jpg,9.895256e-05
ba83875a9.jpg,0.0006810474
971f60acb.jpg,0.0014096873
f467d0983.jpg,0.0015188071
d7652e564.jpg,0.9999871
e89421250.jpg,0.9993317
582294c70.jpg,0.0010896461
bd9d37e56.jpg,0.062450994
53166d782.jpg,3.2412153e-09
d876c7928.jpg,0.003092831
59f8ecd0b.jpg,0.99976087
196c6a0a8.jpg,0.007877101
1c0a3d78a.jpg,0.0031797166
2f5fd8bb4.jpg,0.00044983928
4fad413e9.jpg,0.0003504518
6e72284a4.jpg,5.170742e-05
1234d7458.jpg,0.0024031294
da0d5a416.jpg,0.0073461216
c41a43324.jpg,0.0018002909
3c8af58ff.jpg,0.0011822149
6d73bf978.jpg,0.00034680223
37139de81.jpg,1.3334908e-07
6be535375.jpg,0.009198025
dc09d2960.jpg,0.0004930455
2cfe2c5fc.jpg,0.99968916
143ab7b90.jpg,0.001878713
a60ca796a.jpg,9.598589e-05
b4bb773e2.jpg,0.0007256089
fb42cdb84.jpg,0.048323624
491afafdf.jpg,0.99922043
f74018861.jpg,0.0006248602
9e873f31f.jpg,0.00062693923
c1c78f58c.jpg,0.00028745816
ee65d236d.jpg,0.0005840128
a07fea9f2.jpg,0.9998336
97678313a.jpg,5.9443146e-06
e67565539.jpg,8.099188e-05
73ceecb4a.jpg,0.009617841
42e5d371f.jpg,0.97353315
baf27c1ca.jpg,3.8261285e-05
9c3c1e672.jpg,1.8266899e-06
25486083c.jpg,6.342679e-08
275c1d207.jpg,0.0072538094
2e22a2505.jpg,0.00045098359
05cc94662.jpg,6.831123e-05
ed6d526d2.jpg,0.020068973
bef0cb8dd.jpg,0.004197166
f05a8fd22.jpg,0.0014615632
e45d9f958.jpg,0.00033228082
bf94a31ff.jpg,1.1606591e-05
e2c145e2d.jpg,0.00035433166
3f706c39b.jpg,0.0007116422
f0f2e309e.jpg,9.631618e-05
acf274cf8.jpg,0.00042837003
deda06e4f.jpg,0.09381981
23b3f8e80.jpg,0.009357515
995cf79c2.jpg,0.0016572645
e7a54c983.jpg,0.0001951038
70be41039.jpg,0.006472918
12345709e.jpg,0.13243198
e09a05e24.jpg,0.0035004313
46d9250aa.jpg,0.000610369
5ffb5d885.jpg,0.00067676255
c99352f0f.jpg,0.0032857303
2839f7bba.jpg,0.0019909537
a2786d8a7.jpg,0.002075603
e10f66f82.jpg,0.00503163
2824d8c7a.jpg,0.0025411036
d9bf5faf6.jpg,0.0011916173
aa1aabf62.jpg,1.7911142e-06
9672afa46.jpg,0.0001674062
ff2ee93fb.jpg,8.919499e-08
efdcc43bb.jpg,0.9832465
d1a5b2895.jpg,0.011865439
3b19cab3c.jpg,0.0025016454
baf8b40d6.jpg,0.001191423
f0aed1d8e.jpg,0.0018186186
69a378855.jpg,0.9998584
959e65340.jpg,0.0005814037
71b338707.jpg,0.040561862
d3fb49be5.jpg,0.0004942737
95399989d.jpg,0.00037770998
c159cb0b1.jpg,0.9666185
60a04744a.jpg,0.0052265893
1f2f3d62e.jpg,0.5646158
588ae766a.jpg,0.9871425
745dd175d.jpg,0.00022884113
b11b74564.jpg,0.83288395
ee652c237.jpg,0.0005736766
ee6529232.jpg,0.0012497371
544117a2d.jpg,0.00038291913
72b564eaf.jpg,0.9999261
aabbd19f9.jpg,1.5569647e-10
37b4dee00.jpg,0.017058017
cfe887622.jpg,0.13583477
e44f59fbf.jpg,0.00013619453
85fa8d47f.jpg,0.0016214559
33d88ac91.jpg,0.0021977245
cfed2a3df.jpg,0.00068793516
a8f9397ce.jpg,0.0010111486
59ad928b1.jpg,6.5758206e-05
751e09ca6.jpg,1.2471415e-05
cdbe3d022.jpg,0.0024413143
